order_item_id,order_id,product_id,quantity,unit_price,discount,line_total
3843,1453,157,1,495.8,0.0,495.8
3844,1453,101,3,162.37,0.0,487.11
3845,1453,156,3,1489.9,0.0,4469.7
3846,1454,17,1,2102.71,0.0,2102.71
3847,1454,157,1,461.83,0.0,461.83
3848,1454,5,1,967.69,0.0,967.69
3849,1454,112,3,1421.07,0.0,4263.21
3850,1454,135,1,961.91,0.25,721.43
3851,1455,184,1,62.55,0.0,62.55
3852,1455,57,1,82.0,0.0,82.0
3853,1456,38,3,955.64,0.0,2866.92
3854,1456,97,1,2418.76,0.0,2418.76
3855,1457,122,2,1035.13,0.0,2070.26
3856,1457,188,3,2118.82,0.0,6356.46
3857,1458,147,1,174.98,0.0,174.98
3858,1459,5,1,939.98,0.1,845.98
3859,1459,198,4,553.86,0.0,2215.44
3860,1459,12,4,613.59,0.0,2454.36
3861,1460,58,4,1630.3,0.0,6521.2
3862,1460,88,1,1676.44,0.0,1676.44
3863,1460,95,3,589.64,0.2,1415.14
3864,1461,16,3,236.68,0.1,639.04
3865,1461,167,1,862.4,0.1,776.16
3866,1461,53,2,1755.19,0.0,3510.38
3867,1462,87,1,110.31,0.0,110.31
3868,1463,178,1,79.15,0.1,71.24
3869,1463,145,1,1110.37,0.2,888.3
3870,1464,114,2,2022.95,0.0,4045.9
3871,1465,145,2,1187.04,0.0,2374.08
3872,1465,7,3,734.87,0.1,1984.15
3873,1466,127,4,365.82,0.1,1316.95
3874,1466,116,3,398.23,0.0,1194.69
3875,1467,131,1,107.66,0.1,96.89
3876,1467,156,1,1495.04,0.0,1495.04
3877,1468,87,3,116.89,0.25,263.0
3878,1468,51,1,1415.7,0.25,1061.78
3879,1468,108,1,124.11,0.0,124.11
3880,1468,122,1,1092.78,0.0,1092.78
3881,1468,36,3,2271.61,0.1,6133.35
3882,1469,15,2,212.42,0.0,424.84
3883,1469,35,1,875.0,0.1,787.5
3884,1470,107,1,2048.06,0.0,2048.06
3885,1471,157,4,483.81,0.0,1935.24
3886,1472,175,4,201.29,0.2,644.13
3887,1472,116,1,390.85,0.1,351.77
3888,1472,35,3,855.11,0.0,2565.33
3889,1472,158,2,2401.7,0.0,4803.4
3890,1473,175,4,199.46,0.1,718.06
3891,1473,93,2,492.1,0.0,984.2
3892,1473,31,1,19.56,0.0,19.56
3893,1473,183,1,41.02,0.0,41.02
3894,1473,60,2,41.86,0.0,83.72
3895,1474,164,5,58.09,0.2,232.36
3896,1474,84,2,1003.62,0.0,2007.24
3897,1474,8,5,2542.87,0.0,12714.35
3898,1475,59,2,1393.82,0.0,2787.64
3899,1475,196,2,870.53,0.0,1741.06
3900,1475,151,1,194.67,0.1,175.2
3901,1475,97,2,2468.54,0.0,4937.08
3902,1476,26,5,152.13,0.0,760.65
3903,1476,176,1,480.12,0.0,480.12
3904,1476,188,3,2217.97,0.0,6653.91
3905,1477,157,2,502.23,0.0,1004.46
3906,1477,97,2,2518.58,0.0,5037.16
3907,1478,22,3,1714.71,0.0,5144.13
3908,1478,185,1,754.58,0.0,754.58
3909,1478,17,3,2209.98,0.0,6629.94
3910,1478,163,2,146.37,0.0,292.74
3911,1478,91,4,102.2,0.0,408.8
3912,1479,89,2,2531.91,0.0,5063.82
3913,1479,123,3,1055.12,0.0,3165.36
3914,1480,43,1,632.82,0.0,632.82
3915,1481,107,1,1922.71,0.0,1922.71
3916,1482,157,2,467.39,0.0,934.78
3917,1482,22,2,1698.89,0.1,3058.0
3918,1482,110,1,1945.74,0.1,1751.17
3919,1482,64,1,105.9,0.0,105.9
3920,1483,71,1,2164.02,0.0,2164.02
3921,1483,156,2,1449.97,0.0,2899.94
3922,1483,112,1,1506.43,0.0,1506.43
3923,1483,9,1,1741.96,0.1,1567.76
3924,1483,97,2,2420.34,0.0,4840.68
3925,1484,78,1,93.12,0.0,93.12
3926,1484,160,1,351.65,0.1,316.48
3927,1485,56,3,912.58,0.0,2737.74
3928,1486,49,2,790.22,0.0,1580.44
3929,1486,143,1,1206.21,0.1,1085.59
3930,1486,96,1,1963.41,0.0,1963.41
3931,1487,138,1,1422.96,0.0,1422.96
3932,1487,66,3,2300.21,0.0,6900.63
3933,1487,52,2,691.77,0.0,1383.54
3934,1487,97,1,2483.6,0.0,2483.6
3935,1488,52,2,758.72,0.1,1365.7
3936,1488,15,1,209.43,0.0,209.43
3937,1488,163,3,138.36,0.1,373.57
3938,1489,101,3,148.62,0.1,401.27
3939,1489,125,2,217.1,0.0,434.2
3940,1489,36,3,2187.36,0.2,5249.66
3941,1490,97,5,2372.35,0.0,11861.75
3942,1491,87,4,109.49,0.2,350.37
3943,1491,145,2,1120.67,0.0,2241.34
3944,1492,136,1,680.18,0.1,612.16
3945,1492,118,1,868.1,0.0,868.1
3946,1492,136,2,686.58,0.0,1373.16
3947,1493,96,3,1849.34,0.0,5548.02
3948,1493,59,5,1485.96,0.0,7429.8
3949,1493,11,2,2417.67,0.0,4835.34
3950,1494,86,5,511.63,0.2,2046.52
3951,1494,64,2,105.57,0.0,211.14
3952,1495,177,1,1845.25,0.0,1845.25
3953,1495,89,3,2402.09,0.1,6485.64
3954,1495,44,2,794.3,0.1,1429.74
3955,1495,65,2,2094.11,0.1,3769.4
3956,1496,74,5,2231.21,0.0,11156.05
3957,1496,52,2,760.17,0.0,1520.34
3958,1496,80,2,169.64,0.0,339.28
3959,1496,87,4,111.58,0.0,446.32
3960,1497,159,2,614.19,0.0,1228.38
3961,1497,127,1,352.84,0.0,352.84
3962,1498,61,1,825.71,0.0,825.71
3963,1498,186,1,627.6,0.0,627.6
3964,1498,49,4,784.76,0.0,3139.04
3965,1498,7,1,742.81,0.25,557.11
3966,1499,126,4,959.35,0.0,3837.4
3967,1500,66,2,2349.44,0.0,4698.88
3968,1500,100,1,1006.6,0.0,1006.6
3969,1500,33,3,1703.0,0.1,4598.1
3970,1500,61,2,816.2,0.1,1469.16
3971,1500,189,2,193.61,0.1,348.5
3972,1501,130,4,2158.75,0.1,7771.5
3973,1501,156,1,1493.37,0.1,1344.03
3974,1502,152,2,653.59,0.0,1307.18
3975,1502,49,1,783.01,0.0,783.01
3976,1502,98,2,18.97,0.0,37.94
3977,1503,84,2,984.75,0.0,1969.5
3978,1503,123,1,984.7,0.0,984.7
3979,1503,177,2,1896.65,0.1,3413.97
3980,1503,16,1,233.59,0.0,233.59
3981,1504,126,5,928.1,0.0,4640.5
3982,1504,38,4,902.91,0.0,3611.64
3983,1504,127,2,345.54,0.0,691.08
3984,1504,75,2,221.98,0.1,399.56
3985,1505,134,1,408.42,0.0,408.42
3986,1505,76,4,164.85,0.0,659.4
3987,1505,96,1,1847.03,0.2,1477.62
3988,1505,34,4,931.07,0.0,3724.28
3989,1506,190,5,47.89,0.1,215.5
3990,1506,35,3,831.9,0.0,2495.7
3991,1506,19,1,97.96,0.0,97.96
3992,1506,145,2,1124.33,0.0,2248.66
3993,1506,167,1,871.89,0.0,871.89
3994,1507,58,1,1500.21,0.1,1350.19
3995,1507,70,3,78.52,0.0,235.56
3996,1507,85,1,114.75,0.0,114.75
3997,1508,152,2,660.33,0.0,1320.66
3998,1508,74,1,2311.93,0.0,2311.93
3999,1508,173,2,367.59,0.2,588.14
4000,1508,50,2,104.15,0.25,156.23
4001,1509,96,5,1889.25,0.0,9446.25
4002,1509,198,1,543.31,0.0,543.31
4003,1510,116,2,375.82,0.2,601.31
4004,1510,96,1,1871.43,0.0,1871.43
4005,1510,81,1,198.65,0.0,198.65
4006,1511,173,1,370.67,0.0,370.67
4007,1511,6,2,741.15,0.2,1185.84
4008,1511,113,1,888.66,0.0,888.66
4009,1512,53,2,1851.14,0.0,3702.28
4010,1512,47,4,230.0,0.0,920.0
4011,1513,17,3,2145.43,0.1,5792.66
4012,1514,148,4,86.89,0.0,347.56
4013,1514,8,3,2423.5,0.0,7270.5
4014,1514,198,2,558.57,0.1,1005.43
4015,1514,11,5,2318.33,0.0,11591.65
4016,1515,53,1,1839.84,0.0,1839.84
4017,1515,167,2,865.3,0.0,1730.6
4018,1515,97,1,2392.08,0.1,2152.87
4019,1516,156,3,1429.4,0.0,4288.2
4020,1516,82,1,844.58,0.0,844.58
4021,1517,52,1,689.87,0.0,689.87
4022,1517,7,2,752.42,0.1,1354.36
4023,1518,85,1,111.97,0.0,111.97
4024,1518,161,1,430.31,0.0,430.31
4025,1518,59,3,1440.85,0.0,4322.55
4026,1519,52,2,744.72,0.1,1340.5
4027,1519,180,2,479.28,0.1,862.7
4028,1520,141,3,722.33,0.0,2166.99
4029,1520,127,3,352.9,0.1,952.83
4030,1521,96,1,1844.39,0.0,1844.39
4031,1522,31,1,20.1,0.1,18.09
4032,1523,133,1,122.75,0.1,110.48
4033,1523,157,1,455.67,0.1,410.1
4034,1524,74,2,2152.84,0.0,4305.68
4035,1524,39,2,719.09,0.0,1438.18
4036,1524,52,3,705.11,0.0,2115.33
4037,1525,51,3,1390.96,0.0,4172.88
4038,1525,160,5,344.14,0.25,1290.52
4039,1525,149,2,2121.87,0.0,4243.74
4040,1526,141,1,709.45,0.1,638.51
4041,1527,128,4,1008.02,0.1,3628.87
4042,1527,78,1,94.09,0.2,75.27
4043,1527,116,2,367.01,0.0,734.02
4044,1528,59,1,1424.71,0.0,1424.71
4045,1528,51,1,1336.04,0.0,1336.04
4046,1528,138,3,1427.5,0.1,3854.25
4047,1529,44,2,732.96,0.0,1465.92
4048,1530,171,2,776.16,0.0,1552.32
4049,1530,194,4,61.96,0.0,247.84
4050,1530,117,3,941.33,0.0,2823.99
4051,1530,90,2,499.96,0.0,999.92
4052,1531,121,3,756.64,0.0,2269.92
4053,1531,183,4,42.61,0.1,153.4
4054,1531,184,3,58.76,0.0,176.28
4055,1532,145,1,1193.95,0.0,1193.95
4056,1532,22,1,1740.48,0.0,1740.48
4057,1533,149,1,2134.5,0.1,1921.05
4058,1533,66,3,2272.52,0.1,6135.8
4059,1533,177,1,1912.36,0.0,1912.36
4060,1534,89,2,2451.16,0.0,4902.32
4061,1534,74,1,2139.57,0.0,2139.57
4062,1535,199,2,57.58,0.0,115.16
4063,1535,37,1,67.7,0.0,67.7
4064,1535,110,1,2013.49,0.1,1812.14
4065,1536,68,2,700.31,0.1,1260.56
4066,1537,34,5,926.87,0.1,4170.92
4067,1537,36,2,2276.36,0.0,4552.72
4068,1537,161,1,443.05,0.0,443.05
4069,1537,128,2,1038.06,0.0,2076.12
4070,1537,34,3,956.17,0.0,2868.51
4071,1538,110,2,2028.08,0.0,4056.16
4072,1539,173,1,358.32,0.2,286.66
4073,1539,141,1,664.68,0.1,598.21
4074,1540,1,1,374.44,0.0,374.44
4075,1540,49,2,786.95,0.0,1573.9
4076,1540,81,1,184.94,0.1,166.45
4077,1540,128,4,977.45,0.0,3909.8
4078,1541,8,1,2367.02,0.0,2367.02
4079,1541,44,3,767.8,0.0,2303.4
4080,1542,90,5,492.83,0.0,2464.15
4081,1542,36,1,2103.26,0.0,2103.26
4082,1542,9,2,1594.64,0.0,3189.28
4083,1543,99,1,269.79,0.0,269.79
4084,1543,121,2,729.46,0.0,1458.92
4085,1544,36,4,2203.5,0.0,8814.0
4086,1544,173,1,370.43,0.0,370.43
4087,1544,48,1,1866.69,0.0,1866.69
4088,1544,11,2,2348.9,0.1,4228.02
4089,1545,191,2,151.48,0.0,302.96
4090,1545,194,1,60.21,0.2,48.17
4091,1545,182,2,78.01,0.0,156.02
4092,1546,5,1,990.59,0.2,792.47
4093,1546,117,1,989.57,0.0,989.57
4094,1546,138,1,1332.73,0.1,1199.46
4095,1546,50,2,98.77,0.0,197.54
4096,1547,59,1,1400.58,0.0,1400.58
4097,1547,113,1,835.48,0.0,835.48
4098,1547,107,2,2023.89,0.0,4047.78
4099,1547,26,3,150.91,0.0,452.73
4100,1548,197,1,256.46,0.1,230.81
4101,1548,160,1,325.57,0.0,325.57
4102,1548,28,1,198.28,0.0,198.28
4103,1549,50,1,103.1,0.0,103.1
4104,1549,145,1,1153.59,0.0,1153.59
4105,1549,122,2,1021.65,0.1,1838.97
4106,1549,31,3,20.56,0.0,61.68
4107,1550,122,5,1063.06,0.0,5315.3
4108,1550,89,1,2590.33,0.2,2072.26
4109,1550,110,1,2003.68,0.0,2003.68
4110,1551,52,1,701.05,0.2,560.84
4111,1551,114,3,2009.25,0.1,5424.98
4112,1551,67,3,305.47,0.1,824.77
4113,1552,158,3,2366.53,0.0,7099.59
4114,1552,122,1,1024.25,0.0,1024.25
4115,1552,151,2,187.33,0.0,374.66
4116,1552,129,1,236.45,0.0,236.45
4117,1553,33,4,1728.77,0.0,6915.08
4118,1554,36,2,2289.32,0.1,4120.78
4119,1554,152,2,625.57,0.1,1126.03
4120,1555,7,2,729.44,0.1,1312.99
4121,1555,121,1,731.5,0.1,658.35
4122,1556,74,1,2257.35,0.0,2257.35
4123,1556,130,1,2265.5,0.0,2265.5
4124,1557,186,3,614.21,0.0,1842.63
4125,1558,85,4,115.36,0.0,461.44
4126,1558,24,5,140.77,0.1,633.46
4127,1558,143,3,1226.33,0.0,3678.99
4128,1558,196,1,844.84,0.1,760.36
4129,1558,93,4,497.25,0.0,1989.0
4130,1559,17,2,2110.98,0.1,3799.76
4131,1559,152,2,647.18,0.0,1294.36
4132,1560,90,2,481.64,0.0,963.28
4133,1560,62,3,1836.19,0.0,5508.57
4134,1560,161,3,404.36,0.0,1213.08
4135,1560,143,2,1173.26,0.2,1877.22
4136,1560,40,3,17.14,0.0,51.42
4137,1561,5,3,1012.5,0.0,3037.5
4138,1561,141,3,717.23,0.0,2151.69
4139,1561,71,2,2316.54,0.1,4169.77
4140,1562,151,2,194.37,0.0,388.74
4141,1562,160,1,334.63,0.0,334.63
4142,1562,130,3,2160.35,0.2,5184.84
4143,1562,17,1,2139.44,0.0,2139.44
4144,1563,8,1,2389.88,0.1,2150.89
4145,1563,33,2,1720.44,0.0,3440.88
4146,1564,122,3,1035.88,0.0,3107.64
4147,1564,128,1,973.99,0.0,973.99
4148,1564,175,3,192.94,0.0,578.82
4149,1565,89,1,2585.97,0.1,2327.37
4150,1565,171,1,815.22,0.0,815.22
4151,1565,156,2,1420.17,0.0,2840.34
4152,1565,103,1,546.22,0.0,546.22
4153,1566,36,1,2180.18,0.0,2180.18
4154,1567,16,2,251.99,0.1,453.58
4155,1568,145,1,1157.97,0.0,1157.97
4156,1568,13,3,710.63,0.1,1918.7
4157,1568,196,2,848.4,0.0,1696.8
4158,1568,5,1,937.75,0.0,937.75
4159,1568,99,2,278.06,0.0,556.12
4160,1569,163,3,137.8,0.1,372.06
4161,1569,198,1,567.91,0.0,567.91
4162,1570,59,3,1437.16,0.1,3880.33
4163,1570,167,1,822.05,0.0,822.05
4164,1570,150,1,99.99,0.0,99.99
4165,1570,138,2,1370.79,0.0,2741.58
4166,1570,131,2,103.6,0.0,207.2
4167,1571,66,2,2272.32,0.1,4090.18
4168,1571,197,2,250.28,0.25,375.42
4169,1571,67,1,322.4,0.0,322.4
4170,1572,63,1,198.34,0.0,198.34
4171,1573,130,2,2141.21,0.0,4282.42
4172,1573,198,2,526.6,0.0,1053.2
4173,1573,38,2,898.08,0.1,1616.54
4174,1573,152,2,675.75,0.1,1216.35
4175,1574,143,2,1205.62,0.1,2170.12
4176,1574,24,3,140.68,0.1,379.84
4177,1574,65,1,2196.96,0.0,2196.96
4178,1575,114,1,1959.86,0.0,1959.86
4179,1575,64,4,104.98,0.0,419.92
4180,1575,107,1,2040.76,0.0,2040.76
4181,1575,159,2,587.98,0.0,1175.96
4182,1575,183,4,40.44,0.0,161.76
4183,1576,73,1,318.89,0.1,287.0
4184,1576,51,2,1414.65,0.0,2829.3
4185,1576,18,1,132.25,0.0,132.25
4186,1576,13,1,681.07,0.0,681.07
4187,1577,58,2,1569.43,0.0,3138.86
4188,1577,124,2,2322.12,0.2,3715.39
4189,1577,66,1,2336.07,0.1,2102.46
4190,1577,159,1,619.41,0.0,619.41
4191,1578,89,2,2583.9,0.0,5167.8
4192,1579,38,1,980.71,0.0,980.71
4193,1579,53,1,1736.85,0.0,1736.85
4194,1579,71,5,2210.27,0.0,11051.35
4195,1579,127,1,348.56,0.1,313.7
4196,1580,117,1,910.91,0.2,728.73
4197,1580,158,3,2537.26,0.2,6089.42
4198,1580,85,2,119.42,0.0,238.84
4199,1581,124,1,2212.0,0.1,1990.8
4200,1582,198,3,535.13,0.0,1605.39
4201,1582,134,4,404.46,0.0,1617.84
4202,1582,12,1,625.68,0.0,625.68
4203,1583,88,3,1777.93,0.0,5333.79
4204,1583,144,1,29.5,0.0,29.5
4205,1584,35,2,855.13,0.0,1710.26
4206,1584,96,1,1862.18,0.0,1862.18
4207,1584,61,2,817.54,0.0,1635.08
4208,1585,73,1,317.14,0.1,285.43
4209,1585,89,5,2366.17,0.1,10647.77
4210,1585,127,3,343.73,0.0,1031.19
4211,1585,135,2,1005.05,0.0,2010.1
4212,1586,188,2,2243.28,0.0,4486.56
4213,1586,103,3,564.97,0.0,1694.91
4214,1586,75,3,213.57,0.1,576.64
4215,1587,107,2,1922.48,0.0,3844.96
4216,1587,124,2,2174.89,0.0,4349.78
4217,1588,159,2,588.7,0.0,1177.4
4218,1588,134,1,405.46,0.0,405.46
4219,1588,36,3,2206.37,0.0,6619.11
4220,1588,43,5,673.51,0.1,3030.8
4221,1589,150,3,106.71,0.2,256.1
4222,1589,58,2,1630.39,0.0,3260.78
4223,1590,41,3,627.1,0.2,1505.04
4224,1590,171,2,809.86,0.0,1619.72
4225,1590,145,1,1179.72,0.0,1179.72
4226,1590,192,2,715.44,0.0,1430.88
4227,1591,152,3,657.5,0.1,1775.25
4228,1592,176,1,495.17,0.0,495.17
4229,1592,74,2,2168.49,0.0,4336.98
4230,1593,37,2,65.57,0.0,131.14
4231,1593,132,3,79.43,0.1,214.46
4232,1593,62,1,1767.1,0.0,1767.1
4233,1593,39,3,695.73,0.1,1878.47
4234,1594,172,1,94.01,0.0,94.01
4235,1595,26,2,150.66,0.0,301.32
4236,1596,65,1,2143.8,0.0,2143.8
4237,1596,54,1,64.64,0.0,64.64
4238,1597,13,2,704.51,0.0,1409.02
4239,1597,49,3,783.55,0.0,2350.65
4240,1598,54,1,63.18,0.0,63.18
4241,1599,56,3,948.36,0.1,2560.57
4242,1599,177,2,1922.69,0.0,3845.38
4243,1599,34,4,973.58,0.0,3894.32
4244,1599,44,3,752.65,0.2,1806.36
4245,1600,51,4,1384.95,0.0,5539.8
4246,1600,72,2,127.99,0.1,230.38
4247,1600,95,1,623.1,0.1,560.79
4248,1601,196,2,851.27,0.0,1702.54
4249,1601,107,2,1899.96,0.0,3799.92
4250,1601,177,2,1871.97,0.0,3743.94
4251,1602,113,1,892.41,0.1,803.17
4252,1602,64,1,110.02,0.0,110.02
4253,1602,17,2,2127.34,0.0,4254.68
4254,1603,43,1,652.09,0.1,586.88
4255,1603,175,1,200.37,0.0,200.37
4256,1603,1,2,390.25,0.0,780.5
4257,1603,27,4,2032.28,0.0,8129.12
4258,1603,40,4,17.42,0.0,69.68
4259,1604,156,3,1499.11,0.0,4497.33
4260,1604,121,3,753.89,0.0,2261.67
4261,1604,71,4,2318.04,0.0,9272.16
4262,1605,190,1,45.21,0.0,45.21
4263,1605,5,1,958.79,0.0,958.79
4264,1605,74,2,2159.54,0.1,3887.17
4265,1605,80,1,164.74,0.0,164.74
4266,1605,43,1,675.28,0.0,675.28
4267,1606,93,1,462.51,0.0,462.51
4268,1606,112,1,1430.92,0.0,1430.92
4269,1606,195,2,85.92,0.2,137.47
4270,1607,51,4,1423.18,0.0,5692.72
4271,1607,149,1,1966.91,0.0,1966.91
4272,1607,8,1,2598.67,0.0,2598.67
4273,1608,62,3,1791.36,0.0,5374.08
4274,1608,66,2,2417.39,0.0,4834.78
4275,1608,117,4,933.3,0.0,3733.2
4276,1608,58,1,1516.88,0.1,1365.19
4277,1608,173,2,371.85,0.0,743.7
4278,1609,149,4,1982.31,0.0,7929.24
4279,1609,157,2,502.39,0.0,1004.78
4280,1610,47,3,235.21,0.0,705.63
4281,1611,86,3,551.86,0.0,1655.58
4282,1611,56,2,902.59,0.0,1805.18
4283,1611,36,4,2278.34,0.0,9113.36
4284,1612,107,3,1872.99,0.0,5618.97
4285,1612,127,1,368.62,0.0,368.62
4286,1612,111,2,501.02,0.1,901.84
4287,1612,52,4,692.98,0.0,2771.92
4288,1612,59,3,1525.07,0.0,4575.21
4289,1613,195,5,90.0,0.0,450.0
4290,1613,152,3,641.42,0.0,1924.26
4291,1613,35,2,872.2,0.2,1395.52
4292,1614,181,3,249.26,0.0,747.78
4293,1615,38,1,944.52,0.1,850.07
4294,1615,145,4,1128.39,0.2,3610.85
4295,1615,157,2,480.51,0.1,864.92
4296,1616,128,1,971.41,0.0,971.41
4297,1616,71,1,2373.85,0.0,2373.85
4298,1616,86,2,519.07,0.1,934.33
4299,1616,88,3,1754.9,0.0,5264.7
4300,1616,63,3,191.3,0.1,516.51
4301,1617,76,1,160.44,0.0,160.44
4302,1617,16,1,236.14,0.1,212.53
4303,1618,17,2,2016.96,0.0,4033.92
4304,1619,62,3,1765.85,0.0,5297.55
4305,1619,22,3,1658.45,0.0,4975.35
4306,1620,131,2,110.13,0.0,220.26
4307,1620,112,4,1413.45,0.0,5653.8
4308,1621,171,1,797.03,0.0,797.03
4309,1621,117,1,911.91,0.0,911.91
4310,1621,116,2,400.89,0.0,801.78
4311,1621,121,3,714.86,0.0,2144.58
4312,1622,90,2,488.84,0.0,977.68
4313,1622,43,3,641.4,0.0,1924.2
4314,1623,22,1,1819.11,0.0,1819.11
4315,1623,66,2,2395.81,0.1,4312.46
4316,1623,176,5,484.67,0.0,2423.35
4317,1624,122,3,1043.37,0.0,3130.11
4318,1624,138,3,1412.99,0.0,4238.97
4319,1624,146,2,37.21,0.25,55.82
4320,1624,114,1,1864.97,0.1,1678.47
4321,1625,126,1,931.41,0.0,931.41
4322,1625,154,3,84.53,0.0,253.59
4323,1625,126,3,948.66,0.0,2845.98
4324,1626,55,3,142.09,0.0,426.27
4325,1627,156,1,1462.0,0.0,1462.0
4326,1627,122,2,1022.39,0.0,2044.78
4327,1628,142,4,49.21,0.0,196.84
4328,1628,53,5,1728.17,0.0,8640.85
4329,1628,56,2,918.07,0.0,1836.14
4330,1629,90,2,472.16,0.2,755.46
4331,1629,129,1,226.49,0.0,226.49
4332,1630,127,2,347.55,0.1,625.59
4333,1630,127,1,340.3,0.0,340.3
4334,1631,38,2,949.34,0.0,1898.68
4335,1632,86,2,533.55,0.2,853.68
4336,1632,88,1,1778.05,0.0,1778.05
4337,1633,62,5,1875.36,0.1,8439.12
4338,1633,87,3,110.0,0.0,330.0
4339,1633,127,3,349.42,0.1,943.43
4340,1633,149,2,2147.36,0.1,3865.25
4341,1634,33,1,1656.11,0.0,1656.11
4342,1635,90,2,511.78,0.0,1023.56
4343,1635,113,4,860.05,0.0,3440.2
4344,1636,179,1,367.53,0.0,367.53
4345,1636,122,3,1054.49,0.0,3163.47
4346,1636,162,3,274.5,0.0,823.5
4347,1636,112,5,1460.8,0.0,7304.0
4348,1636,167,1,818.78,0.1,736.9
4349,1637,158,4,2427.64,0.1,8739.5
4350,1637,48,2,1895.46,0.1,3411.83
4351,1637,27,2,1985.26,0.0,3970.52
4352,1637,153,2,888.89,0.0,1777.78
4353,1638,122,5,1071.89,0.0,5359.45
4354,1638,51,2,1391.11,0.0,2782.22
4355,1638,58,2,1604.74,0.1,2888.53
4356,1639,8,1,2401.07,0.1,2160.96
4357,1639,94,2,76.84,0.0,153.68
4358,1639,108,4,127.53,0.0,510.12
4359,1640,198,2,563.21,0.1,1013.78
4360,1640,23,3,168.41,0.1,454.71
4361,1640,117,1,918.34,0.0,918.34
4362,1640,90,1,478.64,0.0,478.64
4363,1641,159,1,647.36,0.0,647.36
4364,1641,117,5,975.1,0.2,3900.4
4365,1642,70,1,78.21,0.2,62.57
4366,1642,65,1,2056.48,0.0,2056.48
4367,1642,49,4,751.9,0.1,2706.84
4368,1643,52,2,728.26,0.1,1310.87
4369,1643,27,1,1866.23,0.0,1866.23
4370,1644,160,1,342.8,0.0,342.8
4371,1644,135,2,973.92,0.2,1558.27
4372,1645,197,3,249.36,0.0,748.08
4373,1645,117,1,955.68,0.0,955.68
4374,1646,145,3,1087.78,0.0,3263.34
4375,1646,119,1,367.06,0.0,367.06
4376,1647,185,2,719.23,0.2,1150.77
4377,1648,22,3,1777.75,0.0,5333.25
4378,1649,198,2,522.01,0.0,1044.02
4379,1649,138,1,1406.58,0.1,1265.92
4380,1649,141,3,710.75,0.0,2132.25
4381,1650,62,4,1874.11,0.1,6746.8
4382,1650,75,2,211.99,0.0,423.98
4383,1650,143,3,1166.59,0.0,3499.77
4384,1650,185,3,713.21,0.0,2139.63
4385,1650,160,3,338.64,0.0,1015.92
4386,1651,14,1,144.27,0.1,129.84
4387,1651,6,1,748.8,0.0,748.8
4388,1652,49,2,754.8,0.1,1358.64
4389,1652,57,4,82.93,0.0,331.72
4390,1653,147,1,166.33,0.0,166.33
4391,1653,104,3,66.14,0.1,178.58
4392,1654,109,2,287.87,0.1,518.17
4393,1654,121,1,739.92,0.2,591.94
4394,1655,185,4,700.07,0.1,2520.25
4395,1655,162,4,263.19,0.0,1052.76
4396,1656,66,1,2421.87,0.0,2421.87
4397,1656,112,2,1404.17,0.0,2808.34
4398,1657,138,1,1410.71,0.0,1410.71
4399,1657,63,5,201.78,0.0,1008.9
4400,1657,17,1,2193.99,0.2,1755.19
4401,1657,67,1,305.25,0.0,305.25
4402,1657,68,1,703.81,0.0,703.81
4403,1658,124,2,2190.66,0.0,4381.32
4404,1658,158,2,2387.6,0.0,4775.2
4405,1659,32,2,30.88,0.0,61.76
4406,1659,62,3,1853.64,0.2,4448.74
4407,1659,8,1,2555.79,0.0,2555.79
4408,1659,84,2,968.61,0.0,1937.22
4409,1660,156,3,1420.97,0.0,4262.91
4410,1660,165,1,63.03,0.0,63.03
4411,1661,115,5,37.78,0.0,188.9
4412,1661,168,1,300.01,0.1,270.01
4413,1661,114,4,1863.34,0.1,6708.02
4414,1661,4,2,22.29,0.25,33.44
4415,1662,110,3,2006.67,0.1,5418.01
4416,1662,146,1,38.97,0.0,38.97
4417,1662,86,2,522.52,0.1,940.54
4418,1663,44,1,794.83,0.2,635.86
4419,1663,96,1,1956.11,0.0,1956.11
4420,1663,176,2,480.95,0.0,961.9
4421,1664,62,3,1826.54,0.25,4109.72
4422,1665,35,1,832.99,0.2,666.39
4423,1666,7,1,750.62,0.0,750.62
4424,1666,22,3,1797.77,0.0,5393.31
4425,1667,9,2,1694.33,0.0,3388.66
4426,1668,97,2,2354.07,0.0,4708.14
4427,1668,53,2,1824.53,0.0,3649.06
4428,1668,65,5,2100.92,0.0,10504.6
4429,1669,127,3,343.12,0.1,926.42
4430,1669,11,2,2384.31,0.0,4768.62
4431,1670,41,1,613.6,0.0,613.6
4432,1670,120,3,95.24,0.0,285.72
4433,1671,65,2,2187.09,0.1,3936.76
4434,1671,88,1,1758.4,0.0,1758.4
4435,1672,96,1,1929.51,0.0,1929.51
4436,1672,47,3,237.56,0.1,641.41
4437,1672,67,1,304.7,0.2,243.76
4438,1672,162,3,276.98,0.0,830.94
4439,1673,96,4,1872.06,0.0,7488.24
4440,1673,159,3,641.0,0.0,1923.0
4441,1673,9,2,1690.42,0.0,3380.84
4442,1674,132,2,84.47,0.0,168.94
4443,1674,32,1,31.87,0.0,31.87
4444,1674,36,3,2206.84,0.25,4965.39
4445,1675,24,1,134.62,0.0,134.62
4446,1675,9,1,1615.07,0.0,1615.07
4447,1675,51,3,1305.47,0.0,3916.41
4448,1676,198,2,569.29,0.0,1138.58
4449,1676,149,2,2004.21,0.0,4008.42
